dataset_id,graph_valid,joint_types,manufacturer,max_chain_depth,metadata_matched,n_actuated_joints,n_collision_mesh_refs,n_graph_roots,n_joints,n_links,n_links_with_mesh_visual,n_links_with_visual,n_primitive_visuals,n_resolved_visual_mesh_refs,n_visual_mesh_refs,name,nonfixed_visual_coverage,parse_error,parse_ok,qc_grade,relative_path,resolution_methods,resolved_visual_meshes,robot_xml_name,source,source_link,type,urdf_path,variant,visual_mesh_resolution_rate,xacro_generated
171,True,"{""continuous"": 2, ""fixed"": 2, ""revolute"": 6}",ABB,7,True,8,9,1,10,11,9,9,0,9,9,IRB 6600-255/2.55,1.0,,True,A,ros-industrial\xacro_generated\abb\abb_irb6600_support\urdf\irb6600_225_255.urdf,"{""ancestor_suffix"": 9}","[""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\abb\\abb_irb6600_support\\meshes\\irb6600_225_255\\visual\\base_link.dae"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\abb\\abb_irb6600_support\\meshes\\irb6600_225_255\\visual\\link_1.dae"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\abb\\abb_irb6600_support\\meshes\\irb6600_225_255\\visual\\link_2.dae"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\abb\\abb_irb6600_support\\meshes\\irb6600_225_255\\visual\\link_3.dae"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\abb\\abb_irb6600_support\\meshes\\irb6600_225_255\\visual\\link_4.dae"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\abb\\abb_irb6600_support\\meshes\\irb6600_225_255\\visual\\link_5.dae"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\abb\\abb_irb6600_support\\meshes\\irb6600_225_255\\visual\\link_6.dae"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\abb\\abb_irb6600_support\\meshes\\irb6600_225_255\\visual\\link_cylinder.dae"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\abb\\abb_irb6600_support\\meshes\\irb6600_225_255\\visual\\link_piston.dae""]",abb_irb6600_225_255,ros-industrial,https://github.com/ros-industrial/abb/tree/4a35d76115a18e5390fd7387109625c6144e41b6/abb_irb6600_support/urdf,robotic arm,D:\CADtest\papertest\go_nogo1\sources\urdf_files_dataset\urdf_files\ros-industrial\xacro_generated\abb\abb_irb6600_support\urdf\irb6600_225_255.urdf,original,1.0,True
173,True,"{""fixed"": 3, ""revolute"": 6}",ABB,8,True,6,7,1,9,10,7,7,0,7,7,IRB 6650S-125/3.50,1.0,,True,A,ros-industrial\xacro_generated\abb\abb_irb6650s_support\urdf\irb6650s_125_350.urdf,"{""ancestor_suffix"": 7}","[""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\abb\\abb_irb6650s_support\\meshes\\irb6650s\\visual\\base_link.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\abb\\abb_irb6650s_support\\meshes\\irb6650s\\visual\\link_1.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\abb\\abb_irb6650s_support\\meshes\\irb6650s\\visual\\link_2.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\abb\\abb_irb6650s_support\\meshes\\irb6650s\\visual\\link_3.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\abb\\abb_irb6650s_support\\meshes\\irb6650s\\visual\\link_5.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\abb\\abb_irb6650s_support\\meshes\\irb6650s\\visual\\link_6.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\abb\\abb_irb6650s_support\\meshes\\irb6650s_125_350\\visual\\link_4.stl""]",abb_irb6650s_125_350,ros-industrial,https://github.com/ros-industrial/abb_experimental/tree/97cdd97b5d7882d349d8b2674eb74c110a78cccb/abb_irb6650s_support,robotic arm,D:\CADtest\papertest\go_nogo1\sources\urdf_files_dataset\urdf_files\ros-industrial\xacro_generated\abb\abb_irb6650s_support\urdf\irb6650s_125_350.urdf,original,1.0,True
172,True,"{""fixed"": 3, ""revolute"": 6}",ABB,8,True,6,7,1,9,10,7,7,0,7,7,IRB 6650S-90/3.90,1.0,,True,A,ros-industrial\xacro_generated\abb\abb_irb6650s_support\urdf\irb6650s_90_390.urdf,"{""ancestor_suffix"": 7}","[""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\abb\\abb_irb6650s_support\\meshes\\irb6650s\\visual\\base_link.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\abb\\abb_irb6650s_support\\meshes\\irb6650s\\visual\\link_1.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\abb\\abb_irb6650s_support\\meshes\\irb6650s\\visual\\link_2.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\abb\\abb_irb6650s_support\\meshes\\irb6650s\\visual\\link_3.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\abb\\abb_irb6650s_support\\meshes\\irb6650s\\visual\\link_5.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\abb\\abb_irb6650s_support\\meshes\\irb6650s\\visual\\link_6.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\abb\\abb_irb6650s_support\\meshes\\irb6650s_90_390\\visual\\link_4.stl""]",abb_irb6650s_90_390,ros-industrial,https://github.com/ros-industrial/abb_experimental/tree/97cdd97b5d7882d349d8b2674eb74c110a78cccb/abb_irb6650s_support,robotic arm,D:\CADtest\papertest\go_nogo1\sources\urdf_files_dataset\urdf_files\ros-industrial\xacro_generated\abb\abb_irb6650s_support\urdf\irb6650s_90_390.urdf,original,1.0,True
174,True,"{""fixed"": 3, ""prismatic"": 1, ""revolute"": 7}",ABB,8,True,8,9,1,11,12,9,9,0,9,9,IRB 6700-200/2.60,1.0,,True,A,ros-industrial\xacro_generated\abb\abb_irb6700_support\urdf\irb6700_200_260.urdf,"{""ancestor_suffix"": 9}","[""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\abb\\abb_irb6700_support\\meshes\\irb6700\\visual\\base_link.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\abb\\abb_irb6700_support\\meshes\\irb6700\\visual\\cylinder.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\abb\\abb_irb6700_support\\meshes\\irb6700\\visual\\link_1.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\abb\\abb_irb6700_support\\meshes\\irb6700\\visual\\link_5.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\abb\\abb_irb6700_support\\meshes\\irb6700\\visual\\link_6.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\abb\\abb_irb6700_support\\meshes\\irb6700\\visual\\piston.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\abb\\abb_irb6700_support\\meshes\\irb6700_200_260\\visual\\link_2.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\abb\\abb_irb6700_support\\meshes\\irb6700_200_260\\visual\\link_3.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\abb\\abb_irb6700_support\\meshes\\irb6700_200_260\\visual\\link_4.stl""]",abb_irb6700_200_260,ros-industrial,https://github.com/ros-industrial/abb_experimental/tree/97cdd97b5d7882d349d8b2674eb74c110a78cccb/abb_irb6700_support,robotic arm,D:\CADtest\papertest\go_nogo1\sources\urdf_files_dataset\urdf_files\ros-industrial\xacro_generated\abb\abb_irb6700_support\urdf\irb6700_200_260.urdf,original,1.0,True
175,True,"{""fixed"": 3, ""prismatic"": 1, ""revolute"": 7}",ABB,8,True,8,9,1,11,12,9,9,0,9,9,IRB 6700-235/2.65,1.0,,True,A,ros-industrial\xacro_generated\abb\abb_irb6700_support\urdf\irb6700_235_265.urdf,"{""ancestor_suffix"": 9}","[""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\abb\\abb_irb6700_support\\meshes\\irb6700\\visual\\base_link.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\abb\\abb_irb6700_support\\meshes\\irb6700\\visual\\cylinder.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\abb\\abb_irb6700_support\\meshes\\irb6700\\visual\\link_1.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\abb\\abb_irb6700_support\\meshes\\irb6700\\visual\\link_5.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\abb\\abb_irb6700_support\\meshes\\irb6700\\visual\\link_6.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\abb\\abb_irb6700_support\\meshes\\irb6700\\visual\\piston.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\abb\\abb_irb6700_support\\meshes\\irb6700_235_265\\visual\\link_2.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\abb\\abb_irb6700_support\\meshes\\irb6700_235_265\\visual\\link_3.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\abb\\abb_irb6700_support\\meshes\\irb6700_235_265\\visual\\link_4.stl""]",abb_irb6700_235_265,ros-industrial,https://github.com/ros-industrial/abb_experimental/tree/97cdd97b5d7882d349d8b2674eb74c110a78cccb/abb_irb6700_support,robotic arm,D:\CADtest\papertest\go_nogo1\sources\urdf_files_dataset\urdf_files\ros-industrial\xacro_generated\abb\abb_irb6700_support\urdf\irb6700_235_265.urdf,original,1.0,True
176,True,"{""fixed"": 4, ""revolute"": 6}",ABB,8,True,6,8,1,10,11,8,8,0,9,9,IRB 7600-150/3.50,1.0,,True,A,ros-industrial\xacro_generated\abb\abb_irb7600_support\urdf\irb7600_150_350.urdf,"{""ancestor_suffix"": 9}","[""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\abb\\abb_irb7600_support\\meshes\\irb7600\\visual\\balancer_piston.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\abb\\abb_irb7600_support\\meshes\\irb7600\\visual\\base_link.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\abb\\abb_irb7600_support\\meshes\\irb7600\\visual\\link_1.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\abb\\abb_irb7600_support\\meshes\\irb7600\\visual\\link_2.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\abb\\abb_irb7600_support\\meshes\\irb7600\\visual\\link_3.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\abb\\abb_irb7600_support\\meshes\\irb7600\\visual\\link_5.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\abb\\abb_irb7600_support\\meshes\\irb7600\\visual\\link_6.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\abb\\abb_irb7600_support\\meshes\\irb7600_150_350\\visual\\abb_logos.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\abb\\abb_irb7600_support\\meshes\\irb7600_150_350\\visual\\link_4.stl""]",abb_irb7600_150_350,ros-industrial,https://github.com/ros-industrial/abb_experimental/tree/97cdd97b5d7882d349d8b2674eb74c110a78cccb/abb_irb7600_support,robotic arm,D:\CADtest\papertest\go_nogo1\sources\urdf_files_dataset\urdf_files\ros-industrial\xacro_generated\abb\abb_irb7600_support\urdf\irb7600_150_350.urdf,original,1.0,True
177,True,"{""fixed"": 3, ""revolute"": 6}",Fanuc,8,True,6,7,1,9,10,7,7,0,7,7,CR-35iA,1.0,,True,A,ros-industrial\xacro_generated\fanuc\fanuc_cr35ia_support\urdf\cr35ia.urdf,"{""ancestor_suffix"": 7}","[""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\fanuc\\fanuc_cr35ia_support\\meshes\\cr35ia\\visual\\base_link.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\fanuc\\fanuc_cr35ia_support\\meshes\\cr35ia\\visual\\link_1.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\fanuc\\fanuc_cr35ia_support\\meshes\\cr35ia\\visual\\link_2.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\fanuc\\fanuc_cr35ia_support\\meshes\\cr35ia\\visual\\link_3.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\fanuc\\fanuc_cr35ia_support\\meshes\\cr35ia\\visual\\link_4.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\fanuc\\fanuc_cr35ia_support\\meshes\\cr35ia\\visual\\link_5.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\fanuc\\fanuc_cr35ia_support\\meshes\\cr35ia\\visual\\link_6.stl""]",fanuc_cr35ia,ros-industrial,https://github.com/ros-industrial/fanuc/tree/74d7d441311590d3950b03da9a1a86409332c2e8/fanuc_cr35ia_support,robotic arm,D:\CADtest\papertest\go_nogo1\sources\urdf_files_dataset\urdf_files\ros-industrial\xacro_generated\fanuc\fanuc_cr35ia_support\urdf\cr35ia.urdf,original,1.0,True
178,True,"{""fixed"": 3, ""revolute"": 6}",Fanuc,8,True,6,7,1,9,10,7,7,0,7,7,CR-7iA,1.0,,True,A,ros-industrial\xacro_generated\fanuc\fanuc_cr7ia_support\urdf\cr7ia.urdf,"{""ancestor_suffix"": 7}","[""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\fanuc\\fanuc_cr7ia_support\\meshes\\cr7ia\\visual\\base_link.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\fanuc\\fanuc_cr7ia_support\\meshes\\cr7ia\\visual\\link_1.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\fanuc\\fanuc_cr7ia_support\\meshes\\cr7ia\\visual\\link_2.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\fanuc\\fanuc_cr7ia_support\\meshes\\cr7ia\\visual\\link_3.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\fanuc\\fanuc_cr7ia_support\\meshes\\cr7ia\\visual\\link_4.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\fanuc\\fanuc_cr7ia_support\\meshes\\cr7ia\\visual\\link_5.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\fanuc\\fanuc_cr7ia_support\\meshes\\cr7ia\\visual\\link_6.stl""]",fanuc_cr7ia,ros-industrial,https://github.com/ros-industrial/fanuc/tree/74d7d441311590d3950b03da9a1a86409332c2e8/fanuc_cr7ia_support,robotic arm,D:\CADtest\papertest\go_nogo1\sources\urdf_files_dataset\urdf_files\ros-industrial\xacro_generated\fanuc\fanuc_cr7ia_support\urdf\cr7ia.urdf,original,1.0,True
179,True,"{""fixed"": 3, ""revolute"": 6}",Fanuc,8,True,6,7,1,9,10,7,7,0,7,7,CR-7iA/L,1.0,,True,A,ros-industrial\xacro_generated\fanuc\fanuc_cr7ia_support\urdf\cr7ial.urdf,"{""ancestor_suffix"": 7}","[""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\fanuc\\fanuc_cr7ia_support\\meshes\\cr7ia\\visual\\base_link.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\fanuc\\fanuc_cr7ia_support\\meshes\\cr7ia\\visual\\link_1.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\fanuc\\fanuc_cr7ia_support\\meshes\\cr7ia\\visual\\link_3.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\fanuc\\fanuc_cr7ia_support\\meshes\\cr7ia\\visual\\link_5.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\fanuc\\fanuc_cr7ia_support\\meshes\\cr7ia\\visual\\link_6.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\fanuc\\fanuc_cr7ia_support\\meshes\\cr7ial\\visual\\link_2.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\fanuc\\fanuc_cr7ia_support\\meshes\\cr7ial\\visual\\link_4.stl""]",fanuc_cr7ial,ros-industrial,https://github.com/ros-industrial/fanuc/tree/74d7d441311590d3950b03da9a1a86409332c2e8/fanuc_cr7ia_support,robotic arm,D:\CADtest\papertest\go_nogo1\sources\urdf_files_dataset\urdf_files\ros-industrial\xacro_generated\fanuc\fanuc_cr7ia_support\urdf\cr7ial.urdf,original,1.0,True
180,True,"{""fixed"": 3, ""revolute"": 6}",Fanuc,8,True,6,7,1,9,10,7,7,0,7,7,CRX-10iA/L,1.0,,True,A,ros-industrial\xacro_generated\fanuc\fanuc_crx10ia_support\urdf\crx10ial.urdf,"{""ancestor_suffix"": 7}","[""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\fanuc\\fanuc_crx10ia_support\\meshes\\crx10ial\\visual\\base_link.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\fanuc\\fanuc_crx10ia_support\\meshes\\crx10ial\\visual\\link_1.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\fanuc\\fanuc_crx10ia_support\\meshes\\crx10ial\\visual\\link_2.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\fanuc\\fanuc_crx10ia_support\\meshes\\crx10ial\\visual\\link_3.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\fanuc\\fanuc_crx10ia_support\\meshes\\crx10ial\\visual\\link_4.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\fanuc\\fanuc_crx10ia_support\\meshes\\crx10ial\\visual\\link_5.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\fanuc\\fanuc_crx10ia_support\\meshes\\crx10ial\\visual\\link_6.stl""]",fanuc_crx10ial,ros-industrial,https://github.com/ros-industrial/fanuc_experimental/tree/faf8a758f7b25ae7b31ee836933102bd066dc528/fanuc_crx10ia_support,robotic arm,D:\CADtest\papertest\go_nogo1\sources\urdf_files_dataset\urdf_files\ros-industrial\xacro_generated\fanuc\fanuc_crx10ia_support\urdf\crx10ial.urdf,original,1.0,True
195,True,"{""fixed"": 3, ""revolute"": 6}",Fanuc,8,True,6,7,1,9,10,7,7,0,7,7,LR Mate 200i,1.0,,True,A,ros-industrial\xacro_generated\fanuc\fanuc_lrmate200i_support\urdf\lrmate200i.urdf,"{""ancestor_suffix"": 7}","[""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\fanuc\\fanuc_lrmate200i_support\\meshes\\lrmate200i\\visual\\base_link.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\fanuc\\fanuc_lrmate200i_support\\meshes\\lrmate200i\\visual\\link_1.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\fanuc\\fanuc_lrmate200i_support\\meshes\\lrmate200i\\visual\\link_2.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\fanuc\\fanuc_lrmate200i_support\\meshes\\lrmate200i\\visual\\link_3.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\fanuc\\fanuc_lrmate200i_support\\meshes\\lrmate200i\\visual\\link_4.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\fanuc\\fanuc_lrmate200i_support\\meshes\\lrmate200i\\visual\\link_5.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\fanuc\\fanuc_lrmate200i_support\\meshes\\lrmate200i\\visual\\link_6.stl""]",fanuc_lrmate200i,ros-industrial,https://github.com/ros-industrial/fanuc/tree/74d7d441311590d3950b03da9a1a86409332c2e8/fanuc_lrmate200i_support,robotic arm,D:\CADtest\papertest\go_nogo1\sources\urdf_files_dataset\urdf_files\ros-industrial\xacro_generated\fanuc\fanuc_lrmate200i_support\urdf\lrmate200i.urdf,original,1.0,True
181,True,"{""fixed"": 3, ""revolute"": 6}",Fanuc,8,True,6,7,1,9,10,7,7,0,7,7,LR Mate 200iB,1.0,,True,A,ros-industrial\xacro_generated\fanuc\fanuc_lrmate200ib_support\urdf\lrmate200ib.urdf,"{""ancestor_suffix"": 7}","[""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\fanuc\\fanuc_lrmate200ib_support\\meshes\\lrmate200ib\\visual\\base_link.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\fanuc\\fanuc_lrmate200ib_support\\meshes\\lrmate200ib\\visual\\link_1.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\fanuc\\fanuc_lrmate200ib_support\\meshes\\lrmate200ib\\visual\\link_2.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\fanuc\\fanuc_lrmate200ib_support\\meshes\\lrmate200ib\\visual\\link_3.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\fanuc\\fanuc_lrmate200ib_support\\meshes\\lrmate200ib\\visual\\link_4.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\fanuc\\fanuc_lrmate200ib_support\\meshes\\lrmate200ib\\visual\\link_5.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\fanuc\\fanuc_lrmate200ib_support\\meshes\\lrmate200ib\\visual\\link_6.stl""]",fanuc_lrmate200ib,ros-industrial,https://github.com/ros-industrial/fanuc/tree/74d7d441311590d3950b03da9a1a86409332c2e8/fanuc_lrmate200ib_support,robotic arm,D:\CADtest\papertest\go_nogo1\sources\urdf_files_dataset\urdf_files\ros-industrial\xacro_generated\fanuc\fanuc_lrmate200ib_support\urdf\lrmate200ib.urdf,original,1.0,True
