dataset_id,graph_valid,joint_types,manufacturer,max_chain_depth,metadata_matched,n_actuated_joints,n_collision_mesh_refs,n_graph_roots,n_joints,n_links,n_links_with_mesh_visual,n_links_with_visual,n_primitive_visuals,n_resolved_visual_mesh_refs,n_visual_mesh_refs,name,nonfixed_visual_coverage,parse_error,parse_ok,qc_grade,relative_path,resolution_methods,resolved_visual_meshes,robot_xml_name,source,source_link,type,urdf_path,variant,visual_mesh_resolution_rate,xacro_generated,grade_rank,original_rank,native_rank,entity_id,n_available_records,available_sources,eligible_entity,manual_exclusion_reason,loaded_meshes,failed_meshes,mesh_load_errors,feature_ok,total_faces,total_vertices,total_surface_area,watertight_mesh_fraction,total_mesh_bodies,normal_entropy,dihedral_q90_deg,sharp_edge_rate_15deg,sharp_edge_rate_30deg,preliminary_complexity_score,complexity_stratum
232,True,"{""fixed"": 3, ""revolute"": 6}",Staubli,8.0,True,6.0,7.0,1.0,9.0,10.0,7.0,7.0,0.0,7.0,7.0,TX2-90,1.0,,True,A,ros-industrial\xacro_generated\staubli\staubli_tx2_90_support\urdf\tx2_90.urdf,"{""ancestor_suffix"": 7}","[""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\staubli\\staubli_tx2_90_support\\meshes\\tx2_90\\visual\\base_link.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\staubli\\staubli_tx2_90_support\\meshes\\tx2_90\\visual\\link_1.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\staubli\\staubli_tx2_90_support\\meshes\\tx2_90\\visual\\link_2.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\staubli\\staubli_tx2_90_support\\meshes\\tx2_90\\visual\\link_3.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\staubli\\staubli_tx2_90_support\\meshes\\tx2_90\\visual\\link_4.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\staubli\\staubli_tx2_90_support\\meshes\\tx2_90\\visual\\link_5.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\staubli\\staubli_tx2_90_support\\meshes\\tx2_90\\visual\\link_6.stl""]",staubli_tx2_90,ros-industrial,https://github.com/ros-industrial/staubli_experimental/tree/256a71acea2161b64e12af1a6b925a7f26695007/staubli_tx2_90_support,robotic arm,D:\CADtest\papertest\go_nogo1\sources\urdf_files_dataset\urdf_files\ros-industrial\xacro_generated\staubli\staubli_tx2_90_support\urdf\tx2_90.urdf,original,1.0,True,2,1,0,arm-144f1962ce,1,"[""ros-industrial""]",True,,7.0,0.0,[],True,54963.0,27521.0,1.6960424175165545,0.2857142857142857,24.0,0.8806131033288059,50.6930799807046,0.34225495790439914,0.1891677067821632,0.7309695684052929,high
233,True,"{""fixed"": 3, ""revolute"": 6}",Staubli,8.0,True,6.0,7.0,1.0,9.0,10.0,7.0,7.0,0.0,7.0,7.0,TX2-90L,1.0,,True,A,ros-industrial\xacro_generated\staubli\staubli_tx2_90_support\urdf\tx2_90l.urdf,"{""ancestor_suffix"": 7}","[""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\staubli\\staubli_tx2_90_support\\meshes\\tx2_90\\visual\\base_link.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\staubli\\staubli_tx2_90_support\\meshes\\tx2_90\\visual\\link_1.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\staubli\\staubli_tx2_90_support\\meshes\\tx2_90\\visual\\link_3.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\staubli\\staubli_tx2_90_support\\meshes\\tx2_90\\visual\\link_5.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\staubli\\staubli_tx2_90_support\\meshes\\tx2_90\\visual\\link_6.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\staubli\\staubli_tx2_90_support\\meshes\\tx2_90l\\visual\\link_2.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\staubli\\staubli_tx2_90_support\\meshes\\tx2_90l\\visual\\link_4.stl""]",staubli_tx2_90l,ros-industrial,https://github.com/ros-industrial/staubli_experimental/tree/256a71acea2161b64e12af1a6b925a7f26695007/staubli_tx2_90_support,robotic arm,D:\CADtest\papertest\go_nogo1\sources\urdf_files_dataset\urdf_files\ros-industrial\xacro_generated\staubli\staubli_tx2_90_support\urdf\tx2_90l.urdf,original,1.0,True,2,1,0,arm-2a2b0eb0bf,1,"[""ros-industrial""]",True,,7.0,0.0,[],True,55814.0,27930.0,1.7887283663817073,0.2857142857142857,23.0,0.8748216029611056,49.97601046786991,0.3375658879273446,0.18465475866146522,0.6916652101950188,high
234,True,"{""fixed"": 3, ""revolute"": 6}",Staubli,8.0,True,6.0,7.0,1.0,9.0,10.0,7.0,7.0,0.0,7.0,7.0,TX2-90XL,1.0,,True,A,ros-industrial\xacro_generated\staubli\staubli_tx2_90_support\urdf\tx2_90xl.urdf,"{""ancestor_suffix"": 7}","[""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\staubli\\staubli_tx2_90_support\\meshes\\tx2_90\\visual\\base_link.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\staubli\\staubli_tx2_90_support\\meshes\\tx2_90\\visual\\link_1.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\staubli\\staubli_tx2_90_support\\meshes\\tx2_90\\visual\\link_3.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\staubli\\staubli_tx2_90_support\\meshes\\tx2_90\\visual\\link_5.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\staubli\\staubli_tx2_90_support\\meshes\\tx2_90\\visual\\link_6.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\staubli\\staubli_tx2_90_support\\meshes\\tx2_90xl\\visual\\link_2.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\staubli\\staubli_tx2_90_support\\meshes\\tx2_90xl\\visual\\link_4.stl""]",staubli_tx2_90xl,ros-industrial,https://github.com/ros-industrial/staubli_experimental/tree/256a71acea2161b64e12af1a6b925a7f26695007/staubli_tx2_90_support,robotic arm,D:\CADtest\papertest\go_nogo1\sources\urdf_files_dataset\urdf_files\ros-industrial\xacro_generated\staubli\staubli_tx2_90_support\urdf\tx2_90xl.urdf,original,1.0,True,2,1,0,arm-b10f1f90f2,1,"[""ros-industrial""]",True,,7.0,0.0,[],True,57554.0,28800.0,1.9435777798074503,0.2857142857142857,28.0,0.8634693599734765,50.0835464134978,0.33395248633729613,0.18234804816586184,0.6366219920149886,high
119,True,"{""fixed"": 17, ""prismatic"": 1, ""revolute"": 5}",Trossen Robotics,20.0,True,6.0,0.0,1.0,23.0,24.0,21.0,21.0,0.0,21.0,21.0,PhantomX Pincher,1.0,,True,A,robotics-toolbox\pxpincher\urdf\pincher_arm.urdf,"{""ancestor_suffix"": 21}","[""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\robotics-toolbox\\pxpincher\\meshes\\F10.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\robotics-toolbox\\pxpincher\\meshes\\F2.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\robotics-toolbox\\pxpincher\\meshes\\F3.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\robotics-toolbox\\pxpincher\\meshes\\F4.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\robotics-toolbox\\pxpincher\\meshes\\ax12_box.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\robotics-toolbox\\pxpincher\\meshes\\pincher_finger.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\robotics-toolbox\\pxpincher\\meshes\\pincher_finger_base.stl""]",turtlebot_arm,robotics-toolbox,https://github.com/petercorke/robotics-toolbox-python/tree/07ad1259338d6dfd41af6e5e50973e315284a912/rtb-data/rtbdata/xacro/pxpincher,robotic arm,D:\CADtest\papertest\go_nogo1\sources\urdf_files_dataset\urdf_files\robotics-toolbox\pxpincher\urdf\pincher_arm.urdf,original,1.0,False,2,1,1,arm-84f18dca29,1,"[""robotics-toolbox""]",True,,7.0,0.0,[],True,9242.0,4405.0,37291.521111468974,0.8571428571428571,8.0,0.8340968157954451,96.12521133479616,0.6501073330291995,0.5303362302602096,1.4860046603591155,high
124,True,"{""continuous"": 1, ""fixed"": 4, ""prismatic"": 2, ""revolute"": 4}",Trossen Robotics,8.0,True,7.0,9.0,1.0,11.0,12.0,9.0,9.0,0.0,9.0,9.0,PincherX-100,1.0,,True,A,robotics-toolbox\xacro_generated\interbotix_descriptions\urdf\px100.urdf,"{""ancestor_suffix"": 9}","[""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\robotics-toolbox\\xacro_generated\\interbotix_descriptions\\meshes\\meshes_px100\\PXA-100-M-1-Base.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\robotics-toolbox\\xacro_generated\\interbotix_descriptions\\meshes\\meshes_px100\\PXA-100-M-2-Shoulder.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\robotics-toolbox\\xacro_generated\\interbotix_descriptions\\meshes\\meshes_px100\\PXA-100-M-3-UA.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\robotics-toolbox\\xacro_generated\\interbotix_descriptions\\meshes\\meshes_px100\\PXA-100-M-4-Forearm.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\robotics-toolbox\\xacro_generated\\interbotix_descriptions\\meshes\\meshes_px100\\PXA-100-M-5-Wrist-Gripper.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\robotics-toolbox\\xacro_generated\\interbotix_descriptions\\meshes\\meshes_px100\\PXA-100-M-6-Gripper-Prop.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\robotics-toolbox\\xacro_generated\\interbotix_descriptions\\meshes\\meshes_px100\\PXA-100-M-7-Gripper-Bar.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\robotics-toolbox\\xacro_generated\\interbotix_descriptions\\meshes\\meshes_px100\\PXA-100-M-8-Finger.stl""]",px100,robotics-toolbox,https://github.com/petercorke/robotics-toolbox-python/tree/07ad1259338d6dfd41af6e5e50973e315284a912/rtb-data/rtbdata/xacro/interbotix_descriptions,robotic arm,D:\CADtest\papertest\go_nogo1\sources\urdf_files_dataset\urdf_files\robotics-toolbox\xacro_generated\interbotix_descriptions\urdf\px100.urdf,original,1.0,True,2,1,0,arm-b7ba94bbd4,1,"[""robotics-toolbox""]",True,,8.0,0.0,[],True,6620.0,3373.0,139689.91460013628,0.75,11.0,0.5545094556297252,90.0,0.34888275787530576,0.28812635972266676,-0.37167976044356815,low
125,True,"{""continuous"": 1, ""fixed"": 4, ""prismatic"": 2, ""revolute"": 5}",Trossen Robotics,9.0,True,8.0,10.0,1.0,12.0,13.0,10.0,10.0,0.0,10.0,10.0,PincherX-150,1.0,,True,A,robotics-toolbox\xacro_generated\interbotix_descriptions\urdf\px150.urdf,"{""ancestor_suffix"": 10}","[""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\robotics-toolbox\\xacro_generated\\interbotix_descriptions\\meshes\\meshes_px150\\PXA-150-M-1-Base.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\robotics-toolbox\\xacro_generated\\interbotix_descriptions\\meshes\\meshes_px150\\PXA-150-M-2-Shoulder.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\robotics-toolbox\\xacro_generated\\interbotix_descriptions\\meshes\\meshes_px150\\PXA-150-M-3-UA.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\robotics-toolbox\\xacro_generated\\interbotix_descriptions\\meshes\\meshes_px150\\PXA-150-M-4-Forearm.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\robotics-toolbox\\xacro_generated\\interbotix_descriptions\\meshes\\meshes_px150\\PXA-150-M-5-Wrist.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\robotics-toolbox\\xacro_generated\\interbotix_descriptions\\meshes\\meshes_px150\\PXA-150-M-6-Gripper.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\robotics-toolbox\\xacro_generated\\interbotix_descriptions\\meshes\\meshes_px150\\PXA-150-M-7-Gripper-Prop.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\robotics-toolbox\\xacro_generated\\interbotix_descriptions\\meshes\\meshes_px150\\PXA-150-M-8-Gripper-Bar.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\robotics-toolbox\\xacro_generated\\interbotix_descriptions\\meshes\\meshes_px150\\PXA-150-M-9-Finger.stl""]",px150,robotics-toolbox,https://github.com/petercorke/robotics-toolbox-python/tree/07ad1259338d6dfd41af6e5e50973e315284a912/rtb-data/rtbdata/xacro/interbotix_descriptions,robotic arm,D:\CADtest\papertest\go_nogo1\sources\urdf_files_dataset\urdf_files\robotics-toolbox\xacro_generated\interbotix_descriptions\urdf\px150.urdf,original,1.0,True,2,1,0,arm-355efc5b8b,1,"[""robotics-toolbox""]",True,,9.0,0.0,[],True,10672.0,5422.0,330309.7792235451,0.8888888888888888,21.0,0.5674982081473908,90.00000054807049,0.2794207449715005,0.24653263145117818,-0.4610711534517639,low
126,True,"{""continuous"": 1, ""fixed"": 4, ""prismatic"": 2, ""revolute"": 5}",Trossen Robotics,9.0,True,8.0,10.0,1.0,12.0,13.0,10.0,10.0,0.0,10.0,10.0,ReactorX-150,1.0,,True,A,robotics-toolbox\xacro_generated\interbotix_descriptions\urdf\rx150.urdf,"{""ancestor_suffix"": 10}","[""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\robotics-toolbox\\xacro_generated\\interbotix_descriptions\\meshes\\meshes_rx150\\RXA-150-M-1-Base.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\robotics-toolbox\\xacro_generated\\interbotix_descriptions\\meshes\\meshes_rx150\\RXA-150-M-2-Shoulder.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\robotics-toolbox\\xacro_generated\\interbotix_descriptions\\meshes\\meshes_rx150\\RXA-150-M-3-UA.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\robotics-toolbox\\xacro_generated\\interbotix_descriptions\\meshes\\meshes_rx150\\RXA-150-M-4-Forearm.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\robotics-toolbox\\xacro_generated\\interbotix_descriptions\\meshes\\meshes_rx150\\RXA-150-M-5-Wrist.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\robotics-toolbox\\xacro_generated\\interbotix_descriptions\\meshes\\meshes_rx150\\RXA-150-M-6-Gripper.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\robotics-toolbox\\xacro_generated\\interbotix_descriptions\\meshes\\meshes_rx150\\RXA-150-M-7-Gripper-Prop.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\robotics-toolbox\\xacro_generated\\interbotix_descriptions\\meshes\\meshes_rx150\\RXA-150-M-8-Gripper-Bar.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\robotics-toolbox\\xacro_generated\\interbotix_descriptions\\meshes\\meshes_rx150\\RXA-150-M-9-Finger.stl""]",rx150,robotics-toolbox,https://github.com/petercorke/robotics-toolbox-python/tree/07ad1259338d6dfd41af6e5e50973e315284a912/rtb-data/rtbdata/xacro/interbotix_descriptions,robotic arm,D:\CADtest\papertest\go_nogo1\sources\urdf_files_dataset\urdf_files\robotics-toolbox\xacro_generated\interbotix_descriptions\urdf\rx150.urdf,original,1.0,True,2,1,0,arm-ab859c237c,1,"[""robotics-toolbox""]",True,,9.0,0.0,[],True,11194.0,5687.0,311005.02825760836,0.8888888888888888,21.0,0.552600633038827,90.00000058209041,0.2734152530594506,0.23694547111694708,-0.5369038855789723,low
127,True,"{""continuous"": 1, ""fixed"": 4, ""prismatic"": 2, ""revolute"": 5}",Trossen Robotics,9.0,True,8.0,10.0,1.0,12.0,13.0,10.0,10.0,0.0,10.0,10.0,ReactorX-200,1.0,,True,A,robotics-toolbox\xacro_generated\interbotix_descriptions\urdf\rx200.urdf,"{""ancestor_suffix"": 10}","[""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\robotics-toolbox\\xacro_generated\\interbotix_descriptions\\meshes\\meshes_rx200\\RXA-200-M-1-Base.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\robotics-toolbox\\xacro_generated\\interbotix_descriptions\\meshes\\meshes_rx200\\RXA-200-M-2-Shoulder.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\robotics-toolbox\\xacro_generated\\interbotix_descriptions\\meshes\\meshes_rx200\\RXA-200-M-3-UA.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\robotics-toolbox\\xacro_generated\\interbotix_descriptions\\meshes\\meshes_rx200\\RXA-200-M-4-Forearm.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\robotics-toolbox\\xacro_generated\\interbotix_descriptions\\meshes\\meshes_rx200\\RXA-200-M-5-Wrist.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\robotics-toolbox\\xacro_generated\\interbotix_descriptions\\meshes\\meshes_rx200\\RXA-200-M-6-Gripper.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\robotics-toolbox\\xacro_generated\\interbotix_descriptions\\meshes\\meshes_rx200\\RXA-200-M-7-Gripper-Prop.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\robotics-toolbox\\xacro_generated\\interbotix_descriptions\\meshes\\meshes_rx200\\RXA-200-M-8-Gripper-Bar.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\robotics-toolbox\\xacro_generated\\interbotix_descriptions\\meshes\\meshes_rx200\\RXA-200-M-9-Finger.stl""]",rx200,robotics-toolbox,https://github.com/petercorke/robotics-toolbox-python/tree/07ad1259338d6dfd41af6e5e50973e315284a912/rtb-data/rtbdata/xacro/interbotix_descriptions,robotic arm,D:\CADtest\papertest\go_nogo1\sources\urdf_files_dataset\urdf_files\robotics-toolbox\xacro_generated\interbotix_descriptions\urdf\rx200.urdf,original,1.0,True,2,1,0,arm-c4fb1c3613,1,"[""robotics-toolbox""]",True,,9.0,0.0,[],True,10398.0,5285.0,325136.2508020854,0.8888888888888888,20.0,0.5681292041944968,90.00000055679133,0.29101776938186097,0.2459920742114414,-0.4342458593608382,low
120,True,"{""fixed"": 18, ""revolute"": 6}",Trossen Robotics,21.0,True,6.0,0.0,1.0,24.0,25.0,22.0,22.0,0.0,22.0,22.0,Turtlebot Arm,1.0,,True,A,robotics-toolbox\pxpincher\urdf\turtlebot_arm.urdf,"{""ancestor_suffix"": 22}","[""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\robotics-toolbox\\pxpincher\\meshes\\F10.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\robotics-toolbox\\pxpincher\\meshes\\F2.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\robotics-toolbox\\pxpincher\\meshes\\F3.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\robotics-toolbox\\pxpincher\\meshes\\F4.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\robotics-toolbox\\pxpincher\\meshes\\ax12_box.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\robotics-toolbox\\pxpincher\\meshes\\turtlebot_finger.stl""]",turtlebot_arm,robotics-toolbox,https://github.com/petercorke/robotics-toolbox-python/tree/07ad1259338d6dfd41af6e5e50973e315284a912/rtb-data/rtbdata/xacro/pxpincher,robotic arm,D:\CADtest\papertest\go_nogo1\sources\urdf_files_dataset\urdf_files\robotics-toolbox\pxpincher\urdf\turtlebot_arm.urdf,original,1.0,False,2,1,1,arm-c19394961c,1,"[""robotics-toolbox""]",True,,6.0,0.0,[],True,9360.0,4456.0,44717.41117897173,1.0,7.0,0.8121198158590127,95.76522128859177,0.6563054591805295,0.5476218840925223,1.4030113425909978,high
128,True,"{""continuous"": 1, ""fixed"": 4, ""prismatic"": 2, ""revolute"": 5}",Trossen Robotics,9.0,True,8.0,10.0,1.0,12.0,13.0,10.0,10.0,0.0,10.0,10.0,ViperX-300,1.0,,True,A,robotics-toolbox\xacro_generated\interbotix_descriptions\urdf\vx300.urdf,"{""ancestor_suffix"": 10}","[""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\robotics-toolbox\\xacro_generated\\interbotix_descriptions\\meshes\\meshes_vx300\\VXA-300-M-1-Base.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\robotics-toolbox\\xacro_generated\\interbotix_descriptions\\meshes\\meshes_vx300\\VXA-300-M-2-Shoulder.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\robotics-toolbox\\xacro_generated\\interbotix_descriptions\\meshes\\meshes_vx300\\VXA-300-M-3-UA.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\robotics-toolbox\\xacro_generated\\interbotix_descriptions\\meshes\\meshes_vx300\\VXA-300-M-4-Forearm.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\robotics-toolbox\\xacro_generated\\interbotix_descriptions\\meshes\\meshes_vx300\\VXA-300-M-5-Wrist.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\robotics-toolbox\\xacro_generated\\interbotix_descriptions\\meshes\\meshes_vx300\\VXA-300-M-6-Gripper.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\robotics-toolbox\\xacro_generated\\interbotix_descriptions\\meshes\\meshes_vx300\\VXA-300-M-7-Gripper-Prop.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\robotics-toolbox\\xacro_generated\\interbotix_descriptions\\meshes\\meshes_vx300\\VXA-300-M-8-Gripper-Bar.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\robotics-toolbox\\xacro_generated\\interbotix_descriptions\\meshes\\meshes_vx300\\VXA-300-M-9-Finger.stl""]",vx300,robotics-toolbox,https://github.com/petercorke/robotics-toolbox-python/tree/07ad1259338d6dfd41af6e5e50973e315284a912/rtb-data/rtbdata/xacro/interbotix_descriptions,robotic arm,D:\CADtest\papertest\go_nogo1\sources\urdf_files_dataset\urdf_files\robotics-toolbox\xacro_generated\interbotix_descriptions\urdf\vx300.urdf,original,1.0,True,2,1,0,arm-1e30cc03ac,1,"[""robotics-toolbox""]",True,,9.0,0.0,[],True,25884.0,12924.0,418417.03979949636,0.4444444444444444,30.0,0.594761644430031,63.966850018562454,0.3206775357995332,0.2659848150652928,-0.4379978724317879,low
