case_id,link_id,view,crop_kind,crop_path,bbox_px,localization_method,gt_geometry_used
dev_arm-551a9c392e,L9,isometric,link,D:\CADtest\papertest\experiments\try3_freecad_full_workflow\runs\visual_agent\deterministic\dev_arm-551a9c392e\crops\L9\isometric_link_crop.png,"[124, 44, 224, 366]",silhouette_bbox_plus_urdf_link_order,False
dev_arm-551a9c392e,L9,isometric,proximal,D:\CADtest\papertest\experiments\try3_freecad_full_workflow\runs\visual_agent\deterministic\dev_arm-551a9c392e\crops\L9\isometric_proximal_joint_crop.png,"[119, 38, 219, 360]",silhouette_bbox_plus_urdf_link_order,False
dev_arm-551a9c392e,L9,isometric,distal,D:\CADtest\papertest\experiments\try3_freecad_full_workflow\runs\visual_agent\deterministic\dev_arm-551a9c392e\crops\L9\isometric_distal_joint_crop.png,"[129, 51, 229, 373]",silhouette_bbox_plus_urdf_link_order,False
dev_arm-551a9c392e,L10,front,link,D:\CADtest\papertest\experiments\try3_freecad_full_workflow\runs\visual_agent\deterministic\dev_arm-551a9c392e\crops\L10\front_link_crop.png,"[121, 67, 233, 312]",silhouette_bbox_plus_urdf_link_order,False
dev_arm-551a9c392e,L10,front,proximal,D:\CADtest\papertest\experiments\try3_freecad_full_workflow\runs\visual_agent\deterministic\dev_arm-551a9c392e\crops\L10\front_proximal_joint_crop.png,"[119, 68, 219, 313]",silhouette_bbox_plus_urdf_link_order,False
dev_arm-551a9c392e,L10,front,distal,D:\CADtest\papertest\experiments\try3_freecad_full_workflow\runs\visual_agent\deterministic\dev_arm-551a9c392e\crops\L10\front_distal_joint_crop.png,"[134, 66, 234, 311]",silhouette_bbox_plus_urdf_link_order,False
dev_arm-551a9c392e,L10,isometric,link,D:\CADtest\papertest\experiments\try3_freecad_full_workflow\runs\visual_agent\deterministic\dev_arm-551a9c392e\crops\L10\isometric_link_crop.png,"[134, 58, 234, 380]",silhouette_bbox_plus_urdf_link_order,False
dev_arm-551a9c392e,L10,isometric,proximal,D:\CADtest\papertest\experiments\try3_freecad_full_workflow\runs\visual_agent\deterministic\dev_arm-551a9c392e\crops\L10\isometric_proximal_joint_crop.png,"[129, 51, 229, 373]",silhouette_bbox_plus_urdf_link_order,False
dev_arm-551a9c392e,L10,isometric,distal,D:\CADtest\papertest\experiments\try3_freecad_full_workflow\runs\visual_agent\deterministic\dev_arm-551a9c392e\crops\L10\isometric_distal_joint_crop.png,"[139, 59, 239, 381]",silhouette_bbox_plus_urdf_link_order,False
dev_arm-551a9c392e,L11,front,link,D:\CADtest\papertest\experiments\try3_freecad_full_workflow\runs\visual_agent\deterministic\dev_arm-551a9c392e\crops\L11\front_link_crop.png,"[135, 65, 247, 310]",silhouette_bbox_plus_urdf_link_order,False
dev_arm-551a9c392e,L11,front,proximal,D:\CADtest\papertest\experiments\try3_freecad_full_workflow\runs\visual_agent\deterministic\dev_arm-551a9c392e\crops\L11\front_proximal_joint_crop.png,"[134, 66, 234, 311]",silhouette_bbox_plus_urdf_link_order,False
dev_arm-551a9c392e,L11,front,distal,D:\CADtest\papertest\experiments\try3_freecad_full_workflow\runs\visual_agent\deterministic\dev_arm-551a9c392e\crops\L11\front_distal_joint_crop.png,"[149, 64, 249, 309]",silhouette_bbox_plus_urdf_link_order,False
dev_arm-551a9c392e,L11,isometric,link,D:\CADtest\papertest\experiments\try3_freecad_full_workflow\runs\visual_agent\deterministic\dev_arm-551a9c392e\crops\L11\isometric_link_crop.png,"[144, 59, 244, 381]",silhouette_bbox_plus_urdf_link_order,False
dev_arm-551a9c392e,L11,isometric,proximal,D:\CADtest\papertest\experiments\try3_freecad_full_workflow\runs\visual_agent\deterministic\dev_arm-551a9c392e\crops\L11\isometric_proximal_joint_crop.png,"[139, 59, 239, 381]",silhouette_bbox_plus_urdf_link_order,False
dev_arm-551a9c392e,L11,isometric,distal,D:\CADtest\papertest\experiments\try3_freecad_full_workflow\runs\visual_agent\deterministic\dev_arm-551a9c392e\crops\L11\isometric_distal_joint_crop.png,"[149, 59, 249, 381]",silhouette_bbox_plus_urdf_link_order,False
dev_arm-551a9c392e,L12,front,link,D:\CADtest\papertest\experiments\try3_freecad_full_workflow\runs\visual_agent\deterministic\dev_arm-551a9c392e\crops\L12\front_link_crop.png,"[150, 64, 262, 309]",silhouette_bbox_plus_urdf_link_order,False
dev_arm-551a9c392e,L12,front,proximal,D:\CADtest\papertest\experiments\try3_freecad_full_workflow\runs\visual_agent\deterministic\dev_arm-551a9c392e\crops\L12\front_proximal_joint_crop.png,"[149, 64, 249, 309]",silhouette_bbox_plus_urdf_link_order,False
dev_arm-551a9c392e,L12,front,distal,D:\CADtest\papertest\experiments\try3_freecad_full_workflow\runs\visual_agent\deterministic\dev_arm-551a9c392e\crops\L12\front_distal_joint_crop.png,"[163, 63, 263, 308]",silhouette_bbox_plus_urdf_link_order,False
dev_arm-551a9c392e,L12,isometric,link,D:\CADtest\papertest\experiments\try3_freecad_full_workflow\runs\visual_agent\deterministic\dev_arm-551a9c392e\crops\L12\isometric_link_crop.png,"[154, 59, 254, 381]",silhouette_bbox_plus_urdf_link_order,False
dev_arm-551a9c392e,L12,isometric,proximal,D:\CADtest\papertest\experiments\try3_freecad_full_workflow\runs\visual_agent\deterministic\dev_arm-551a9c392e\crops\L12\isometric_proximal_joint_crop.png,"[149, 59, 249, 381]",silhouette_bbox_plus_urdf_link_order,False
dev_arm-551a9c392e,L12,isometric,distal,D:\CADtest\papertest\experiments\try3_freecad_full_workflow\runs\visual_agent\deterministic\dev_arm-551a9c392e\crops\L12\isometric_distal_joint_crop.png,"[159, 59, 259, 381]",silhouette_bbox_plus_urdf_link_order,False
dev_arm-551a9c392e,L13,front,link,D:\CADtest\papertest\experiments\try3_freecad_full_workflow\runs\visual_agent\deterministic\dev_arm-551a9c392e\crops\L13\front_link_crop.png,"[165, 62, 277, 307]",silhouette_bbox_plus_urdf_link_order,False
dev_arm-551a9c392e,L13,front,proximal,D:\CADtest\papertest\experiments\try3_freecad_full_workflow\runs\visual_agent\deterministic\dev_arm-551a9c392e\crops\L13\front_proximal_joint_crop.png,"[163, 63, 263, 308]",silhouette_bbox_plus_urdf_link_order,False
dev_arm-551a9c392e,L13,front,distal,D:\CADtest\papertest\experiments\try3_freecad_full_workflow\runs\visual_agent\deterministic\dev_arm-551a9c392e\crops\L13\front_distal_joint_crop.png,"[178, 61, 278, 306]",silhouette_bbox_plus_urdf_link_order,False
dev_arm-551a9c392e,L13,isometric,link,D:\CADtest\papertest\experiments\try3_freecad_full_workflow\runs\visual_agent\deterministic\dev_arm-551a9c392e\crops\L13\isometric_link_crop.png,"[164, 59, 264, 381]",silhouette_bbox_plus_urdf_link_order,False
dev_arm-551a9c392e,L13,isometric,proximal,D:\CADtest\papertest\experiments\try3_freecad_full_workflow\runs\visual_agent\deterministic\dev_arm-551a9c392e\crops\L13\isometric_proximal_joint_crop.png,"[159, 59, 259, 381]",silhouette_bbox_plus_urdf_link_order,False
dev_arm-551a9c392e,L13,isometric,distal,D:\CADtest\papertest\experiments\try3_freecad_full_workflow\runs\visual_agent\deterministic\dev_arm-551a9c392e\crops\L13\isometric_distal_joint_crop.png,"[168, 59, 268, 381]",silhouette_bbox_plus_urdf_link_order,False
dev_arm-551a9c392e,L14,front,link,D:\CADtest\papertest\experiments\try3_freecad_full_workflow\runs\visual_agent\deterministic\dev_arm-551a9c392e\crops\L14\front_link_crop.png,"[180, 60, 292, 305]",silhouette_bbox_plus_urdf_link_order,False
dev_arm-551a9c392e,L14,front,proximal,D:\CADtest\papertest\experiments\try3_freecad_full_workflow\runs\visual_agent\deterministic\dev_arm-551a9c392e\crops\L14\front_proximal_joint_crop.png,"[178, 61, 278, 306]",silhouette_bbox_plus_urdf_link_order,False
dev_arm-551a9c392e,L14,front,distal,D:\CADtest\papertest\experiments\try3_freecad_full_workflow\runs\visual_agent\deterministic\dev_arm-551a9c392e\crops\L14\front_distal_joint_crop.png,"[193, 59, 293, 304]",silhouette_bbox_plus_urdf_link_order,False
dev_arm-551a9c392e,L14,isometric,link,D:\CADtest\papertest\experiments\try3_freecad_full_workflow\runs\visual_agent\deterministic\dev_arm-551a9c392e\crops\L14\isometric_link_crop.png,"[173, 59, 273, 381]",silhouette_bbox_plus_urdf_link_order,False
dev_arm-551a9c392e,L14,isometric,proximal,D:\CADtest\papertest\experiments\try3_freecad_full_workflow\runs\visual_agent\deterministic\dev_arm-551a9c392e\crops\L14\isometric_proximal_joint_crop.png,"[168, 59, 268, 381]",silhouette_bbox_plus_urdf_link_order,False
dev_arm-551a9c392e,L14,isometric,distal,D:\CADtest\papertest\experiments\try3_freecad_full_workflow\runs\visual_agent\deterministic\dev_arm-551a9c392e\crops\L14\isometric_distal_joint_crop.png,"[178, 59, 278, 381]",silhouette_bbox_plus_urdf_link_order,False
dev_arm-551a9c392e,L15,front,link,D:\CADtest\papertest\experiments\try3_freecad_full_workflow\runs\visual_agent\deterministic\dev_arm-551a9c392e\crops\L15\front_link_crop.png,"[194, 58, 306, 303]",silhouette_bbox_plus_urdf_link_order,False
dev_arm-551a9c392e,L15,front,proximal,D:\CADtest\papertest\experiments\try3_freecad_full_workflow\runs\visual_agent\deterministic\dev_arm-551a9c392e\crops\L15\front_proximal_joint_crop.png,"[193, 59, 293, 304]",silhouette_bbox_plus_urdf_link_order,False
dev_arm-551a9c392e,L15,front,distal,D:\CADtest\papertest\experiments\try3_freecad_full_workflow\runs\visual_agent\deterministic\dev_arm-551a9c392e\crops\L15\front_distal_joint_crop.png,"[208, 58, 308, 303]",silhouette_bbox_plus_urdf_link_order,False
dev_arm-551a9c392e,L15,isometric,link,D:\CADtest\papertest\experiments\try3_freecad_full_workflow\runs\visual_agent\deterministic\dev_arm-551a9c392e\crops\L15\isometric_link_crop.png,"[183, 59, 283, 381]",silhouette_bbox_plus_urdf_link_order,False
dev_arm-551a9c392e,L15,isometric,proximal,D:\CADtest\papertest\experiments\try3_freecad_full_workflow\runs\visual_agent\deterministic\dev_arm-551a9c392e\crops\L15\isometric_proximal_joint_crop.png,"[178, 59, 278, 381]",silhouette_bbox_plus_urdf_link_order,False
dev_arm-551a9c392e,L15,isometric,distal,D:\CADtest\papertest\experiments\try3_freecad_full_workflow\runs\visual_agent\deterministic\dev_arm-551a9c392e\crops\L15\isometric_distal_joint_crop.png,"[188, 59, 288, 381]",silhouette_bbox_plus_urdf_link_order,False
dev_arm-551a9c392e,L16,front,link,D:\CADtest\papertest\experiments\try3_freecad_full_workflow\runs\visual_agent\deterministic\dev_arm-551a9c392e\crops\L16\front_link_crop.png,"[209, 57, 321, 302]",silhouette_bbox_plus_urdf_link_order,False
dev_arm-551a9c392e,L16,front,proximal,D:\CADtest\papertest\experiments\try3_freecad_full_workflow\runs\visual_agent\deterministic\dev_arm-551a9c392e\crops\L16\front_proximal_joint_crop.png,"[208, 58, 308, 303]",silhouette_bbox_plus_urdf_link_order,False
dev_arm-551a9c392e,L16,front,distal,D:\CADtest\papertest\experiments\try3_freecad_full_workflow\runs\visual_agent\deterministic\dev_arm-551a9c392e\crops\L16\front_distal_joint_crop.png,"[222, 56, 322, 301]",silhouette_bbox_plus_urdf_link_order,False
dev_arm-551a9c392e,L16,isometric,link,D:\CADtest\papertest\experiments\try3_freecad_full_workflow\runs\visual_agent\deterministic\dev_arm-551a9c392e\crops\L16\isometric_link_crop.png,"[193, 59, 293, 381]",silhouette_bbox_plus_urdf_link_order,False
dev_arm-551a9c392e,L16,isometric,proximal,D:\CADtest\papertest\experiments\try3_freecad_full_workflow\runs\visual_agent\deterministic\dev_arm-551a9c392e\crops\L16\isometric_proximal_joint_crop.png,"[188, 59, 288, 381]",silhouette_bbox_plus_urdf_link_order,False
dev_arm-551a9c392e,L16,isometric,distal,D:\CADtest\papertest\experiments\try3_freecad_full_workflow\runs\visual_agent\deterministic\dev_arm-551a9c392e\crops\L16\isometric_distal_joint_crop.png,"[198, 59, 298, 381]",silhouette_bbox_plus_urdf_link_order,False
dev_arm-551a9c392e,L17,front,link,D:\CADtest\papertest\experiments\try3_freecad_full_workflow\runs\visual_agent\deterministic\dev_arm-551a9c392e\crops\L17\front_link_crop.png,"[224, 55, 336, 300]",silhouette_bbox_plus_urdf_link_order,False
dev_arm-551a9c392e,L17,front,proximal,D:\CADtest\papertest\experiments\try3_freecad_full_workflow\runs\visual_agent\deterministic\dev_arm-551a9c392e\crops\L17\front_proximal_joint_crop.png,"[222, 56, 322, 301]",silhouette_bbox_plus_urdf_link_order,False
dev_arm-551a9c392e,L17,front,distal,D:\CADtest\papertest\experiments\try3_freecad_full_workflow\runs\visual_agent\deterministic\dev_arm-551a9c392e\crops\L17\front_distal_joint_crop.png,"[237, 54, 337, 299]",silhouette_bbox_plus_urdf_link_order,False
dev_arm-551a9c392e,L17,isometric,link,D:\CADtest\papertest\experiments\try3_freecad_full_workflow\runs\visual_agent\deterministic\dev_arm-551a9c392e\crops\L17\isometric_link_crop.png,"[203, 59, 303, 381]",silhouette_bbox_plus_urdf_link_order,False
dev_arm-551a9c392e,L17,isometric,proximal,D:\CADtest\papertest\experiments\try3_freecad_full_workflow\runs\visual_agent\deterministic\dev_arm-551a9c392e\crops\L17\isometric_proximal_joint_crop.png,"[198, 59, 298, 381]",silhouette_bbox_plus_urdf_link_order,False
dev_arm-551a9c392e,L17,isometric,distal,D:\CADtest\papertest\experiments\try3_freecad_full_workflow\runs\visual_agent\deterministic\dev_arm-551a9c392e\crops\L17\isometric_distal_joint_crop.png,"[208, 59, 308, 381]",silhouette_bbox_plus_urdf_link_order,False
dev_arm-551a9c392e,L18,front,link,D:\CADtest\papertest\experiments\try3_freecad_full_workflow\runs\visual_agent\deterministic\dev_arm-551a9c392e\crops\L18\front_link_crop.png,"[238, 53, 350, 298]",silhouette_bbox_plus_urdf_link_order,False
dev_arm-551a9c392e,L18,front,proximal,D:\CADtest\papertest\experiments\try3_freecad_full_workflow\runs\visual_agent\deterministic\dev_arm-551a9c392e\crops\L18\front_proximal_joint_crop.png,"[237, 54, 337, 299]",silhouette_bbox_plus_urdf_link_order,False
dev_arm-551a9c392e,L18,front,distal,D:\CADtest\papertest\experiments\try3_freecad_full_workflow\runs\visual_agent\deterministic\dev_arm-551a9c392e\crops\L18\front_distal_joint_crop.png,"[252, 52, 352, 297]",silhouette_bbox_plus_urdf_link_order,False
dev_arm-551a9c392e,L18,isometric,link,D:\CADtest\papertest\experiments\try3_freecad_full_workflow\runs\visual_agent\deterministic\dev_arm-551a9c392e\crops\L18\isometric_link_crop.png,"[213, 59, 313, 381]",silhouette_bbox_plus_urdf_link_order,False
dev_arm-551a9c392e,L18,isometric,proximal,D:\CADtest\papertest\experiments\try3_freecad_full_workflow\runs\visual_agent\deterministic\dev_arm-551a9c392e\crops\L18\isometric_proximal_joint_crop.png,"[208, 59, 308, 381]",silhouette_bbox_plus_urdf_link_order,False
dev_arm-551a9c392e,L18,isometric,distal,D:\CADtest\papertest\experiments\try3_freecad_full_workflow\runs\visual_agent\deterministic\dev_arm-551a9c392e\crops\L18\isometric_distal_joint_crop.png,"[218, 59, 318, 381]",silhouette_bbox_plus_urdf_link_order,False
dev_arm-551a9c392e,L19,front,link,D:\CADtest\papertest\experiments\try3_freecad_full_workflow\runs\visual_agent\deterministic\dev_arm-551a9c392e\crops\L19\front_link_crop.png,"[248, 52, 360, 297]",silhouette_bbox_plus_urdf_link_order,False
dev_arm-551a9c392e,L19,front,proximal,D:\CADtest\papertest\experiments\try3_freecad_full_workflow\runs\visual_agent\deterministic\dev_arm-551a9c392e\crops\L19\front_proximal_joint_crop.png,"[252, 52, 352, 297]",silhouette_bbox_plus_urdf_link_order,False
dev_arm-551a9c392e,L19,front,distal,D:\CADtest\papertest\experiments\try3_freecad_full_workflow\runs\visual_agent\deterministic\dev_arm-551a9c392e\crops\L19\front_distal_joint_crop.png,"[260, 51, 360, 296]",silhouette_bbox_plus_urdf_link_order,False
dev_arm-551a9c392e,L19,isometric,link,D:\CADtest\papertest\experiments\try3_freecad_full_workflow\runs\visual_agent\deterministic\dev_arm-551a9c392e\crops\L19\isometric_link_crop.png,"[223, 59, 323, 381]",silhouette_bbox_plus_urdf_link_order,False
dev_arm-551a9c392e,L19,isometric,proximal,D:\CADtest\papertest\experiments\try3_freecad_full_workflow\runs\visual_agent\deterministic\dev_arm-551a9c392e\crops\L19\isometric_proximal_joint_crop.png,"[218, 59, 318, 381]",silhouette_bbox_plus_urdf_link_order,False
dev_arm-551a9c392e,L19,isometric,distal,D:\CADtest\papertest\experiments\try3_freecad_full_workflow\runs\visual_agent\deterministic\dev_arm-551a9c392e\crops\L19\isometric_distal_joint_crop.png,"[228, 59, 328, 381]",silhouette_bbox_plus_urdf_link_order,False
dev_arm-551a9c392e,L20,front,link,D:\CADtest\papertest\experiments\try3_freecad_full_workflow\runs\visual_agent\deterministic\dev_arm-551a9c392e\crops\L20\front_link_crop.png,"[248, 50, 360, 295]",silhouette_bbox_plus_urdf_link_order,False
dev_arm-551a9c392e,L20,front,proximal,D:\CADtest\papertest\experiments\try3_freecad_full_workflow\runs\visual_agent\deterministic\dev_arm-551a9c392e\crops\L20\front_proximal_joint_crop.png,"[260, 51, 360, 296]",silhouette_bbox_plus_urdf_link_order,False
dev_arm-551a9c392e,L20,front,distal,D:\CADtest\papertest\experiments\try3_freecad_full_workflow\runs\visual_agent\deterministic\dev_arm-551a9c392e\crops\L20\front_distal_joint_crop.png,"[260, 50, 360, 295]",silhouette_bbox_plus_urdf_link_order,False
dev_arm-551a9c392e,L20,isometric,link,D:\CADtest\papertest\experiments\try3_freecad_full_workflow\runs\visual_agent\deterministic\dev_arm-551a9c392e\crops\L20\isometric_link_crop.png,"[233, 59, 333, 381]",silhouette_bbox_plus_urdf_link_order,False
dev_arm-551a9c392e,L20,isometric,proximal,D:\CADtest\papertest\experiments\try3_freecad_full_workflow\runs\visual_agent\deterministic\dev_arm-551a9c392e\crops\L20\isometric_proximal_joint_crop.png,"[228, 59, 328, 381]",silhouette_bbox_plus_urdf_link_order,False
dev_arm-551a9c392e,L20,isometric,distal,D:\CADtest\papertest\experiments\try3_freecad_full_workflow\runs\visual_agent\deterministic\dev_arm-551a9c392e\crops\L20\isometric_distal_joint_crop.png,"[234, 59, 334, 381]",silhouette_bbox_plus_urdf_link_order,False
