entity_id,v3_split,manufacturer,name,orientation_module,local_curvature_module,persistence_module,geometry_score_v3,score_without_orientation,score_without_local_curvature,score_without_persistence,single_scale_score_1,faces_1,single_scale_score_0.5,faces_0.5,single_scale_score_0.25,faces_0.25,approximation_difficulty,difficulty_1000,difficulty_5000,difficulty_10000
arm-d07d771ab2,development,Staubli,TX-90L,0.7416666666666667,0.65,0.6083333333333334,0.6666666666666666,0.6291666666666667,0.675,0.6958333333333333,0.671875,31472.0,0.640625,15733.0,0.671875,7863.0,0.4680555555555556,0.3958333333333333,0.4958333333333334,0.5125000000000001
arm-d23914e41d,development,ABB,IRB 1200-5/0.9,0.8708333333333332,0.5083333333333333,0.5041666666666668,0.6277777777777778,0.5062500000000001,0.6875,0.6895833333333332,0.596875,92843.0,0.6375000000000001,46416.0,0.625,23205.0,0.8097222222222222,0.725,0.8791666666666668,0.8250000000000001
arm-d55f01b988,development,ROBOTIS,Open Manipulator,1.0,0.9625,0.9458333333333333,0.9694444444444444,0.9541666666666666,0.9729166666666667,0.98125,0.971875,81644.0,0.96875,45546.0,0.965625,31548.0,0.5347222222222222,0.4375,0.5708333333333333,0.5958333333333333
arm-d8cf128269,development,ABB,IRB 140,0.7833333333333333,0.9333333333333332,0.8666666666666667,0.861111111111111,0.8999999999999999,0.825,0.8583333333333333,0.896875,19652.0,0.859375,9824.0,0.871875,4907.0,0.7694444444444445,0.8458333333333333,0.7166666666666667,0.7458333333333335
arm-dcc2b0ce1e,development,KUKA,KR 10 R1100 sixx,0.7041666666666666,0.7291666666666666,0.5958333333333333,0.6763888888888888,0.6625,0.6499999999999999,0.7166666666666666,0.721875,59781.0,0.640625,29887.0,0.65,14941.0,0.8013888888888889,0.8791666666666668,0.8416666666666668,0.6833333333333332
arm-de1be0b74e,development,Fanuc,LR Mate 200iC/5F,0.4916666666666667,0.09166666666666666,0.075,0.21944444444444444,0.08333333333333333,0.2833333333333333,0.2916666666666667,0.184375,13046.0,0.21562499999999998,6910.0,0.203125,3986.0,0.4861111111111111,0.39166666666666666,0.44999999999999996,0.6166666666666667
arm-de477bc804,development,Fanuc,M-430iA/2P,0.775,0.36250000000000004,0.31666666666666665,0.4847222222222223,0.33958333333333335,0.5458333333333334,0.5687500000000001,0.4625,8286.0,0.4375,4140.0,0.44375000000000003,2080.0,0.4180555555555556,0.6166666666666667,0.41250000000000003,0.225
arm-e07d114785,development,KUKA,KR 6 R700 sixx,0.9833333333333334,0.6375000000000001,0.5041666666666667,0.7083333333333334,0.5708333333333333,0.74375,0.8104166666666668,0.721875,44700.0,0.671875,22346.0,0.6468750000000001,11168.0,0.6486111111111111,0.47500000000000003,0.65,0.8208333333333333
arm-e8a782b5bc,validation,Yaskawa Motoman,Motoman MH5,0.875,0.325,0.3083333333333333,0.5027777777777778,0.31666666666666665,0.5916666666666667,0.6,0.46249999999999997,184911.0,0.45000000000000007,92453.0,0.475,46225.0,0.8430555555555556,0.6875,0.9125,0.9291666666666666
arm-e93307d9bd,development,Staubli,TX-90,0.8083333333333332,0.625,0.5625,0.6652777777777777,0.59375,0.6854166666666666,0.7166666666666666,0.66875,32777.0,0.625,16386.0,0.65625,8190.0,0.48055555555555546,0.3125,0.5583333333333332,0.5708333333333333
arm-e99fababe4,validation,Universal Robots,UR3e,0.6958333333333334,0.012500000000000002,0.012500000000000002,0.24027777777777778,0.012500000000000002,0.3541666666666667,0.3541666666666667,0.24999999999999997,131817.0,0.43125,84043.0,0.38437499999999997,83761.0,0.8194444444444443,0.6833333333333332,0.875,0.9
arm-ee37d02375,development,Fanuc,M-900iA/260L,0.1125,0.4708333333333334,0.41250000000000003,0.33194444444444443,0.4416666666666667,0.2625,0.2916666666666667,0.38125,3479.0,0.340625,1824.0,0.34375,1160.0,0.1597222222222222,0.10416666666666667,0.15,0.225
arm-eee1fac0b3,validation,Yaskawa Motoman,Motoman SIA10F,0.6958333333333333,0.30000000000000004,0.25833333333333336,0.41805555555555557,0.2791666666666667,0.4770833333333333,0.4979166666666667,0.396875,9887.0,0.36875,4938.0,0.378125,2508.0,0.2791666666666667,0.18333333333333335,0.4291666666666667,0.225
arm-f39f0bc934,development,Fanuc,M-20iB/25,0.4458333333333333,0.14166666666666664,0.07083333333333335,0.21944444444444441,0.10624999999999998,0.2583333333333333,0.29374999999999996,0.2125,12598.0,0.159375,6293.0,0.203125,3217.0,0.45138888888888884,0.30416666666666664,0.4791666666666667,0.5708333333333333
arm-f3a89fcc9e,validation,ABB,IRB 2600,0.9041666666666667,0.5041666666666667,0.4458333333333333,0.6180555555555555,0.475,0.675,0.7041666666666666,0.603125,272043.0,0.578125,136018.0,0.578125,68354.0,0.875,0.7375000000000002,0.9166666666666666,0.9708333333333333
arm-f7b0b901d3,development,ABB,IRB 120,0.08749999999999998,0.7958333333333334,0.7625000000000001,0.5486111111111112,0.7791666666666668,0.42500000000000004,0.4416666666666667,0.61875,39982.0,0.596875,19988.0,0.68125,9991.0,0.8236111111111111,0.8708333333333332,0.75,0.85
arm-f817901d6a,validation,ABB,IRB 4400L/30,0.5875,0.875,0.8416666666666667,0.7680555555555556,0.8583333333333334,0.7145833333333333,0.73125,0.7999999999999999,11696.0,0.7875000000000001,5846.0,0.825,3120.0,0.6805555555555555,0.9249999999999999,0.5208333333333334,0.5958333333333333
arm-f86e598566,development,ABB,IRB 140T,0.7833333333333333,0.9333333333333332,0.8666666666666667,0.861111111111111,0.8999999999999999,0.825,0.8583333333333333,0.896875,19652.0,0.859375,9824.0,0.871875,4907.0,0.7041666666666666,0.8375,0.6083333333333334,0.6666666666666666
arm-f999a17088,development,Fanuc,R-2000iB/210F,0.27499999999999997,0.5375,0.4291666666666667,0.4138888888888889,0.48333333333333334,0.3520833333333333,0.40625,0.46562499999999996,2366.0,0.421875,1258.0,0.39375,786.0,0.1597222222222222,0.10416666666666667,0.15,0.225
arm-fa86494fa0,development,Fanuc,LR Mate 200iB,0.8333333333333334,0.3125,0.0625,0.40277777777777785,0.1875,0.4479166666666667,0.5729166666666667,0.440625,25209.0,0.340625,14204.0,0.25625000000000003,12418.0,0.4847222222222222,0.25,0.5541666666666666,0.65
arm-fb66eee2b5,development,Kinova Robotics,Jaco J2N7S300,0.5958333333333333,0.13333333333333333,0.10833333333333334,0.2791666666666666,0.12083333333333333,0.3520833333333333,0.3645833333333333,0.24375,82266.0,0.24062499999999998,41128.0,0.278125,20554.0,0.46249999999999997,0.6041666666666666,0.3583333333333334,0.425
arm-fbeebf16bf,development,Kinova Robotics,Mico M1N6S200,0.375,0.22083333333333333,0.1708333333333333,0.25555555555555554,0.1958333333333333,0.27291666666666664,0.29791666666666666,0.25625,101212.0,0.221875,50602.0,0.25,25294.0,0.4986111111111111,0.6666666666666666,0.4083333333333334,0.4208333333333334
arm-fdadfa8bdd,validation,ABB,CRB 15000,0.8083333333333332,0.3833333333333333,0.37083333333333335,0.5208333333333333,0.3770833333333333,0.5895833333333333,0.5958333333333332,0.459375,52539.0,0.50625,26266.0,0.54375,13130.0,0.5277777777777778,0.5791666666666667,0.4458333333333333,0.5583333333333333
